customer_id,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital.gains,capital.loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
10672,161,25,IL,500/1000,2,720,2,MALE,Masters,sales,exercise,other-relative,81,354,Single Vehicle Collision,Front Collision,Minor Damage,Fire,SC,Hillsdale,13,1,NO,1,3,YES,442,4,28,321,Ford,F150,8,N
10673,353,7,IN,100/300,2,975,2,FEMALE,Masters,other-service,dancing,not-in-family,1,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbend,2,3,YES,2,0,NO,46,1,277,33,Dodge,RAM,6,N
10674,371,10,IL,500/1000,1,816,2,FEMALE,College,farming-fishing,golf,wife,1,10,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbend,18,1,YES,1,1,NO,51,2,265,48,Dodge,Neon,17,N
10675,160,20,OH,250/500,1,722,9,MALE,College,adm-clerical,polo,wife,100,354,Vehicle Theft,Rear Collision,Trivial Damage,None,VA,Northbend,1,1,NO,2,1,YES,123,2,613,73,Toyota,Corolla,1,N
10677,228,11,OH,100/300,3,626,2,MALE,MD,adm-clerical,sleeping,own-child,1,138,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Arlington,4,3,YES,3,0,NO,335,1,350,308,Saab,93,12,N
10678,31,13,IN,500/1000,3,280,2,MALE,JD,other-service,paintball,husband,204,97,Parked Car,Side Collision,Trivial Damage,None,NY,Arlington,19,1,YES,2,2,NO,123,3,613,136,Saab,93,9,N
10679,187,27,IL,500/1000,3,934,2,FEMALE,High School,machine-op-inspct,reading,wife,125,250,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,Columbus,4,3,NO,1,2,NO,518,3,490,456,Ford,Escape,16,N
10683,368,9,OH,500/1000,3,64,2,MALE,JD,other-service,skydiving,other-relative,1,280,Parked Car,Front Collision,Trivial Damage,Police,SC,Northbend,19,1,NO,1,3,NO,379,4,38,351,Volkswagen,Passat,15,N
10684,148,25,OH,250/500,1,705,6,MALE,High School,handlers-cleaners,chess,wife,1,132,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NC,Hillsdale,15,4,NO,1,0,NO,117,1,288,145,Saab,92x,1,Y
10686,238,32,OH,500/1000,3,270,2,MALE,Masters,priv-house-serv,polo,wife,28,147,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Columbus,22,1,NO,3,0,YES,198,1,3,165,Chevrolet,Silverado,14,N
10687,99,17,IN,250/500,3,676,7,FEMALE,High School,tech-support,golf,husband,1,354,Parked Car,Front Collision,Trivial Damage,None,NY,Riverwood,19,1,NO,1,1,NO,81,2,252,73,Saab,92x,4,N
10688,103,23,IL,250/500,3,257,2,MALE,JD,transport-moving,video-games,not-in-family,180,176,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,WV,Springfield,10,3,YES,1,2,NO,756,3,232,663,Saab,95,5,N
10689,202,29,IN,250/500,1,556,2,MALE,High School,exec-managerial,bungie-jumping,other-relative,1,250,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,WV,Northbend,14,3,YES,2,3,YES,305,4,92,209,Audi,A5,8,N
10692,108,20,IL,250/500,1,386,2,FEMALE,High School,tech-support,movies,other-relative,1,188,Single Vehicle Collision,Front Collision,Major Damage,Police,WV,Columbus,21,1,YES,1,2,NO,137,3,277,116,BMW,X6,13,Y
10693,44,17,IN,250/500,3,792,2,MALE,JD,prof-specialty,paintball,husband,152,285,Parked Car,Rear Collision,Minor Damage,Police,WV,Northbrook,19,1,YES,2,1,NO,473,2,76,304,Jeep,Grand Cherokee,11,N
10695,364,12,OH,100/300,3,872,2,FEMALE,High School,protective-serv,reading,husband,1,354,Multi-vehicle Collision,Rear Collision,Total Loss,Other,WV,Springfield,8,3,YES,1,0,YES,317,1,54,387,Audi,A3,19,N
10696,200,27,OH,250/500,2,284,2,FEMALE,Masters,farming-fishing,movies,wife,140,310,Vehicle Theft,Rear Collision,Trivial Damage,Police,WV,Riverwood,24,1,NO,3,1,NO,27,2,248,17,Honda,Accord,12,N
10698,52,19,OH,250/500,2,610,2,FEMALE,Associate,tech-support,sleeping,unmarried,1,64,Single Vehicle Collision,Rear Collision,Major Damage,Other,VA,Arlington,6,1,NO,3,3,NO,286,4,4,266,Nissan,Maxima,8,N
10699,73,13,IN,500/1000,3,127,2,FEMALE,Associate,other-service,reading,husband,125,211,Vehicle Theft,Side Collision,Trivial Damage,Police,SC,Springfield,20,1,YES,2,0,NO,123,1,320,136,Mercedes,E400,8,N
10700,94,20,OH,250/500,2,275,2,FEMALE,Masters,transport-moving,video-games,husband,92,241,Multi-vehicle Collision,Front Collision,Total Loss,Police,VA,Arlington,17,3,YES,3,2,YES,510,3,387,516,Saab,95,4,Y
10701,376,13,IL,250/500,2,303,11,FEMALE,MD,tech-support,paintball,husband,1,354,Multi-vehicle Collision,Front Collision,Major Damage,Other,WV,Arlington,2,2,NO,3,1,YES,590,2,523,525,BMW,M5,9,Y
10702,71,15,OH,250/500,3,945,2,FEMALE,Associate,exec-managerial,base-jumping,other-relative,133,354,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NY,Hillsdale,10,4,NO,3,1,NO,62,2,261,69,Mercedes,E400,2,Y
10703,279,39,IL,500/1000,3,490,2,MALE,High School,tech-support,camping,wife,1,163,Parked Car,Front Collision,Minor Damage,None,NY,Springfield,18,1,YES,2,3,YES,25,4,320,4,Volkswagen,Passat,6,N
10706,185,27,IN,250/500,1,494,2,FEMALE,JD,tech-support,cross-fit,unmarried,198,152,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,6,1,YES,1,0,NO,343,1,1,412,Accura,MDX,1,Y
10707,174,25,IN,500/1000,1,399,2,FEMALE,Masters,handlers-cleaners,movies,not-in-family,1,354,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Riverwood,10,1,YES,3,3,YES,652,4,459,637,Nissan,Ultima,3,N
10708,60,15,OH,100/300,1,883,2,FEMALE,High School,farming-fishing,chess,husband,1,354,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Arlington,13,1,YES,1,2,YES,685,3,529,701,Ford,Escape,8,Y
10709,325,23,OH,100/300,2,989,2,FEMALE,MD,priv-house-serv,video-games,husband,119,279,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Hillsdale,17,3,NO,2,3,NO,644,4,227,391,Dodge,RAM,10,Y
10710,187,28,OH,100/300,2,97,2,MALE,College,handlers-cleaners,chess,husband,1,298,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Columbus,10,1,NO,2,2,YES,218,3,385,262,Volkswagen,Jetta,13,Y
10712,356,12,IL,250/500,2,795,2,MALE,JD,protective-serv,base-jumping,own-child,1,174,Parked Car,Rear Collision,Minor Damage,None,SC,Riverwood,9,1,NO,3,1,NO,186,2,163,78,Jeep,Wrangler,21,N
10713,323,44,OH,250/500,1,560,2,FEMALE,MD,protective-serv,chess,own-child,327,164,Multi-vehicle Collision,Side Collision,Major Damage,Other,PA,Hillsdale,6,3,YES,2,3,NO,476,4,41,484,Saab,92x,18,Y
10714,349,5,OH,500/1000,2,661,7,MALE,High School,transport-moving,reading,own-child,216,354,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Riverwood,23,1,NO,3,1,NO,201,2,599,199,Chevrolet,Tahoe,13,Y
10718,269,10,OH,500/1000,3,137,6,MALE,Masters,priv-house-serv,golf,other-relative,314,354,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,WV,Northbrook,19,3,NO,1,3,YES,595,4,92,485,Accura,TL,6,N
10719,170,26,OH,250/500,2,789,2,FEMALE,Masters,exec-managerial,exercise,husband,1,354,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Northbend,23,1,YES,1,0,YES,9,1,198,716,Audi,A3,8,N
10721,311,40,IN,500/1000,2,237,2,MALE,Associate,craft-repair,dancing,own-child,267,43,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,SC,Northbrook,17,1,YES,1,0,NO,299,1,44,135,Dodge,RAM,10,N
10722,37,16,OH,100/300,3,981,2,MALE,Masters,sales,kayaking,other-relative,1,104,Parked Car,Rear Collision,Trivial Damage,None,NY,Riverwood,23,1,NO,2,3,YES,339,4,24,203,Dodge,RAM,21,N
10723,179,23,OH,100/300,2,596,2,FEMALE,Associate,handlers-cleaners,polo,unmarried,1,142,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Riverwood,15,1,YES,3,1,NO,704,2,210,515,Suburu,Forrestor,11,Y
10724,7,11,OH,500/1000,3,914,2,MALE,Associate,prof-specialty,base-jumping,other-relative,299,354,Parked Car,Side Collision,Minor Damage,Police,OH,Columbus,20,1,NO,3,3,NO,546,4,189,427,Accura,MDX,11,N
10727,178,25,OH,250/500,3,408,2,MALE,PhD,adm-clerical,sleeping,unmarried,155,354,Parked Car,Side Collision,Minor Damage,None,NC,Northbend,1,1,NO,2,3,YES,18,4,1,3,Chevrolet,Tahoe,17,N
10728,275,4,IN,500/1000,3,210,2,MALE,JD,farming-fishing,polo,not-in-family,1,354,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbend,7,1,YES,1,1,YES,706,2,547,673,Suburu,Legacy,15,Y
10730,154,23,IN,100/300,1,151,2,FEMALE,College,farming-fishing,camping,own-child,10,242,Single Vehicle Collision,Front Collision,Major Damage,Fire,WV,Hillsdale,2,1,YES,2,0,YES,200,1,337,170,Suburu,Legacy,5,Y
10731,21,13,IN,250/500,3,242,2,FEMALE,MD,prof-specialty,camping,husband,35,354,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Riverwood,17,1,NO,1,0,NO,132,1,588,96,Suburu,Forrestor,3,N
10733,388,8,OH,250/500,2,692,2,FEMALE,Associate,prof-specialty,bungie-jumping,husband,2,354,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,SC,Riverwood,24,1,YES,3,3,NO,642,4,147,604,Saab,92x,13,N
10734,56,16,IN,250/500,3,846,2,FEMALE,PhD,craft-repair,skydiving,wife,1,239,Single Vehicle Collision,Rear Collision,Total Loss,Fire,WV,Columbus,18,1,NO,1,1,NO,8,2,196,715,Dodge,RAM,5,N
10735,157,25,IN,250/500,1,358,8,MALE,JD,adm-clerical,basketball,husband,1,354,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NY,Hillsdale,1,1,NO,3,1,YES,207,2,340,274,Accura,RSX,12,N
10736,205,27,IL,100/300,1,135,2,FEMALE,MD,exec-managerial,exercise,unmarried,172,354,Multi-vehicle Collision,Front Collision,Total Loss,Fire,WV,Northbend,6,3,NO,2,1,NO,215,2,382,144,Jeep,Wrangler,21,N
10737,242,30,OH,100/300,3,802,2,MALE,JD,other-service,dancing,unmarried,1,354,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Hillsdale,11,3,NO,3,1,YES,231,2,580,156,Volkswagen,Jetta,7,N
10738,69,15,IL,500/1000,1,599,2,FEMALE,High School,exec-managerial,exercise,husband,244,354,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NC,Riverwood,10,3,YES,3,3,YES,246,4,351,309,Nissan,Pathfinder,12,N
10741,272,33,IN,250/500,1,961,2,FEMALE,MD,craft-repair,reading,husband,1,247,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,WV,Riverwood,7,3,YES,2,3,YES,492,4,474,424,Suburu,Legacy,13,N
10742,4,15,OH,250/500,3,144,8,MALE,College,adm-clerical,golf,not-in-family,275,354,Single Vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,19,1,NO,2,2,NO,101,3,478,61,BMW,X5,10,N
10743,263,32,IN,250/500,1,741,2,MALE,PhD,machine-op-inspct,board-games,not-in-family,317,354,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Springfield,13,3,NO,3,1,YES,693,2,108,625,Volkswagen,Passat,17,Y
10744,84,21,IN,500/1000,3,504,7,MALE,PhD,exec-managerial,hiking,husband,1,123,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Arlington,24,3,YES,3,2,YES,554,3,451,525,Toyota,Highlander,18,Y
10745,265,37,IN,250/500,3,765,2,MALE,MD,sales,yachting,own-child,1,354,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Arlington,15,4,YES,1,2,NO,382,3,79,313,Dodge,RAM,13,Y
10747,166,21,OH,250/500,3,638,2,FEMALE,PhD,armed-forces,bungie-jumping,not-in-family,85,354,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,Springfield,10,3,YES,1,3,NO,34,4,398,15,Audi,A3,16,N
10748,261,13,IL,500/1000,3,837,2,FEMALE,MD,sales,skydiving,own-child,1,354,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,Northbend,15,3,NO,2,1,YES,612,2,134,587,Dodge,RAM,1,N
10749,231,26,IL,100/300,1,193,2,FEMALE,College,machine-op-inspct,cross-fit,husband,161,256,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Northbrook,14,3,YES,1,3,NO,191,4,329,157,Jeep,Wrangler,16,N
10753,286,37,IL,250/500,3,899,2,MALE,PhD,machine-op-inspct,golf,unmarried,214,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NC,Northbend,13,4,YES,1,2,NO,84,3,322,75,Chevrolet,Tahoe,3,N
10754,309,40,IN,100/300,2,180,2,MALE,JD,sales,movies,not-in-family,1,94,Multi-vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,12,3,YES,2,1,YES,105,2,306,64,Mercedes,E400,10,N
10756,51,17,IL,100/300,3,605,2,MALE,High School,machine-op-inspct,cross-fit,wife,1,354,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Springfield,18,3,NO,1,0,NO,718,1,586,661,Dodge,Neon,1,N
10757,384,14,IL,500/1000,3,758,2,MALE,Masters,prof-specialty,yachting,husband,226,34,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,WV,Columbus,16,1,YES,3,3,YES,255,4,354,319,Jeep,Wrangler,2,N
10758,82,18,OH,250/500,1,370,2,MALE,College,machine-op-inspct,basketball,unmarried,168,354,Single Vehicle Collision,Rear Collision,Total Loss,Fire,SC,Springfield,16,1,YES,3,3,NO,235,4,610,130,Accura,MDX,1,N
10759,310,42,IN,250/500,3,508,2,MALE,High School,prof-specialty,bungie-jumping,wife,277,270,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,VA,Arlington,9,1,NO,1,2,NO,681,3,525,641,Saab,93,11,N
10762,314,39,IL,100/300,1,986,7,MALE,College,protective-serv,paintball,wife,172,182,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Arlington,12,3,YES,1,3,YES,501,4,90,338,Jeep,Wrangler,13,Y
10763,175,25,IL,100/300,3,690,8,MALE,PhD,craft-repair,basketball,wife,1,354,Multi-vehicle Collision,Rear Collision,Major Damage,Other,NY,Columbus,1,3,NO,3,1,NO,384,2,473,272,Jeep,Wrangler,21,Y
10765,259,32,IN,500/1000,1,736,2,FEMALE,High School,handlers-cleaners,basketball,husband,15,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,20,3,YES,2,3,NO,531,4,101,371,Mercedes,C300,18,N
10766,96,19,OH,100/300,3,642,2,FEMALE,JD,adm-clerical,hiking,own-child,137,354,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Columbus,21,1,YES,3,0,YES,143,1,335,165,Suburu,Forrestor,9,N
10768,164,28,IL,100/300,3,502,2,FEMALE,MD,transport-moving,movies,husband,184,354,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Columbus,4,3,YES,1,0,NO,449,1,66,415,Jeep,Wrangler,7,N
10769,316,43,IL,100/300,1,299,2,FEMALE,High School,adm-clerical,reading,unmarried,161,253,Single Vehicle Collision,Rear Collision,Minor Damage,Other,VA,Springfield,18,1,YES,3,0,YES,534,1,141,472,Suburu,Forrestor,13,N
10770,78,19,IL,100/300,1,928,2,MALE,JD,armed-forces,movies,other-relative,293,156,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Northbrook,19,3,YES,3,1,YES,334,2,393,159,Audi,A5,11,N
10771,166,28,IL,250/500,3,411,2,FEMALE,JD,prof-specialty,video-games,own-child,1,185,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbrook,13,3,NO,2,0,NO,333,1,22,306,Volkswagen,Jetta,17,N
10772,120,21,IN,100/300,3,354,2,MALE,PhD,transport-moving,polo,husband,279,354,Single Vehicle Collision,Side Collision,Minor Damage,Fire,VA,Northbrook,16,1,NO,2,1,NO,79,2,286,42,Chevrolet,Silverado,1,N
10773,121,19,OH,500/1000,3,656,2,FEMALE,MD,tech-support,hiking,own-child,89,54,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Northbend,23,1,NO,2,3,YES,427,4,436,496,Toyota,Highlander,6,N
10776,380,14,IN,100/300,2,671,2,FEMALE,MD,tech-support,kayaking,not-in-family,156,134,Parked Car,Side Collision,Trivial Damage,Police,WV,Northbrook,20,1,YES,2,2,YES,1,3,229,709,Audi,A3,8,N
10777,324,43,IN,100/300,1,452,2,FEMALE,High School,protective-serv,bungie-jumping,other-relative,185,354,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Columbus,11,1,NO,3,1,NO,308,2,431,347,Volkswagen,Passat,9,N
10778,149,22,IN,100/300,3,652,2,FEMALE,JD,sales,skydiving,own-child,1,354,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,Springfield,14,3,YES,1,0,YES,525,1,437,607,Dodge,Neon,9,N
10779,70,20,IL,100/300,2,156,2,MALE,PhD,priv-house-serv,exercise,not-in-family,236,354,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Springfield,1,3,YES,3,2,YES,378,3,175,269,Volkswagen,Jetta,9,N
10780,316,43,IN,500/1000,1,33,2,FEMALE,High School,tech-support,skydiving,wife,1,7,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NC,Hillsdale,2,3,YES,3,1,NO,669,2,122,652,Nissan,Ultima,11,N
10782,362,11,IN,100/300,1,603,2,FEMALE,MD,armed-forces,video-games,other-relative,248,183,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,NC,Riverwood,5,1,NO,1,3,YES,519,4,59,399,Dodge,RAM,15,N
10783,143,23,OH,500/1000,2,771,2,FEMALE,Associate,tech-support,board-games,other-relative,273,354,Vehicle Theft,Front Collision,Minor Damage,None,NY,Springfield,21,1,NO,1,1,YES,75,2,477,31,Chevrolet,Malibu,17,N
10784,28,15,IL,250/500,3,307,2,MALE,PhD,other-service,bungie-jumping,husband,1,158,Parked Car,Side Collision,Trivial Damage,None,NY,Hillsdale,2,1,NO,1,1,NO,205,2,601,200,Nissan,Ultima,9,N
10788,40,12,IN,500/1000,1,294,2,MALE,College,adm-clerical,board-games,husband,1,44,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,Riverwood,12,3,NO,2,2,NO,31,3,250,21,Dodge,Neon,13,N
10789,24,16,IL,250/500,3,407,2,FEMALE,College,tech-support,hiking,wife,214,354,Single Vehicle Collision,Front Collision,Major Damage,Fire,OH,Springfield,22,1,YES,3,1,YES,149,2,565,75,Honda,Civic,4,Y
10791,136,21,OH,250/500,3,552,2,MALE,Masters,tech-support,paintball,other-relative,330,182,Parked Car,Rear Collision,Trivial Damage,None,SC,Northbrook,21,1,YES,3,1,YES,339,2,352,312,Nissan,Pathfinder,17,N
10792,375,14,IL,500/1000,3,801,9,FEMALE,Associate,prof-specialty,cross-fit,husband,1,354,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Northbend,1,1,YES,1,2,NO,323,3,612,325,BMW,X6,1,Y
10793,78,21,OH,100/300,2,167,2,MALE,High School,armed-forces,exercise,husband,1,72,Multi-vehicle Collision,Rear Collision,Total Loss,Police,VA,Riverwood,24,3,YES,1,3,NO,155,4,569,137,Suburu,Legacy,21,N
10794,30,14,IN,100/300,1,423,2,FEMALE,Masters,farming-fishing,kayaking,wife,39,354,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Columbus,17,1,YES,1,1,NO,331,2,391,396,Toyota,Camry,9,N
10797,298,38,IN,100/300,3,836,6,MALE,Masters,machine-op-inspct,reading,own-child,158,337,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,NY,Hillsdale,22,1,YES,3,3,NO,746,4,571,700,Mercedes,E400,10,Y
10798,43,15,OH,250/500,1,889,2,FEMALE,PhD,craft-repair,paintball,not-in-family,82,354,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NC,Northbrook,17,1,YES,1,1,YES,38,2,421,19,Toyota,Corolla,21,N
10800,243,6,IN,500/1000,2,725,2,FEMALE,MD,armed-forces,dancing,own-child,1,29,Parked Car,Side Collision,Trivial Damage,None,VA,Hillsdale,14,1,YES,1,1,YES,90,2,457,53,Audi,A3,4,N
10801,387,12,IL,250/500,2,521,2,MALE,College,transport-moving,video-games,unmarried,154,354,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,Arlington,16,1,YES,1,3,NO,59,4,492,34,Accura,MDX,5,N
10803,111,16,IN,250/500,1,878,5,FEMALE,College,prof-specialty,basketball,other-relative,1,354,Single Vehicle Collision,Front Collision,Total Loss,Police,NY,Arlington,3,1,NO,3,2,NO,303,3,375,373,Chevrolet,Malibu,15,N
10804,29,11,IN,250/500,3,263,2,FEMALE,Masters,machine-op-inspct,chess,not-in-family,259,128,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NC,Arlington,10,1,YES,2,0,YES,573,1,1,605,Volkswagen,Jetta,20,Y
10805,178,28,OH,250/500,2,122,2,MALE,MD,craft-repair,base-jumping,unmarried,63,354,Parked Car,Front Collision,Trivial Damage,None,WV,Arlington,18,1,YES,3,3,YES,193,4,301,187,Toyota,Camry,1,N
10806,202,24,IN,500/1000,3,980,2,MALE,Masters,machine-op-inspct,kayaking,own-child,50,354,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Hillsdale,3,1,NO,1,1,NO,175,2,614,137,Saab,95,19,N
10807,320,19,IN,250/500,1,125,2,MALE,College,prof-specialty,dancing,wife,1,354,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,Arlington,2,1,YES,1,1,YES,238,2,348,196,Nissan,Pathfinder,11,N
10808,94,20,IN,250/500,2,485,2,FEMALE,JD,protective-serv,dancing,unmarried,320,2,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Springfield,2,3,NO,3,3,YES,581,4,85,469,Audi,A3,1,N
10811,170,25,IL,500/1000,2,716,2,FEMALE,PhD,handlers-cleaners,kayaking,own-child,1,226,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Northbend,18,3,NO,1,2,YES,318,3,437,361,Ford,Fusion,18,N
10812,19,12,OH,250/500,1,211,2,FEMALE,Masters,protective-serv,dancing,husband,1,60,Vehicle Theft,Front Collision,Minor Damage,None,WV,Arlington,18,1,NO,1,3,YES,157,4,347,195,Chevrolet,Malibu,19,N
10813,285,38,IN,250/500,1,505,6,FEMALE,Masters,transport-moving,cross-fit,not-in-family,1,261,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,VA,Hillsdale,17,1,NO,3,0,YES,250,1,353,314,Accura,MDX,11,Y
10814,193,30,OH,500/1000,2,598,9,FEMALE,MD,prof-specialty,video-games,husband,29,205,Vehicle Theft,Side Collision,Minor Damage,None,WV,Springfield,22,1,NO,2,2,NO,61,3,252,44,Accura,MDX,19,N
10815,348,7,IL,500/1000,2,176,2,FEMALE,Masters,tech-support,dancing,own-child,252,196,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,VA,Riverwood,1,3,NO,1,1,YES,571,2,159,344,Nissan,Maxima,16,N
10817,47,12,IL,100/300,3,495,2,FEMALE,College,adm-clerical,bungie-jumping,wife,3,354,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Columbus,19,4,YES,1,0,YES,370,1,37,346,Nissan,Pathfinder,12,N
10818,161,24,IN,100/300,3,58,2,MALE,High School,exec-managerial,paintball,husband,289,99,Single Vehicle Collision,Rear Collision,Major Damage,Other,SC,Columbus,9,1,YES,2,1,YES,594,2,478,568,Ford,Fusion,15,Y
10819,197,23,IL,250/500,1,990,2,MALE,College,prof-specialty,paintball,wife,25,354,Vehicle Theft,Rear Collision,Trivial Damage,Police,WV,Northbend,18,1,YES,3,0,YES,103,1,282,72,Chevrolet,Malibu,15,N
10823,273,35,OH,250/500,3,80,2,MALE,JD,craft-repair,camping,not-in-family,74,354,Single Vehicle Collision,Front Collision,Minor Damage,Police,WV,Northbend,9,1,NO,3,3,YES,479,4,416,455,Honda,Civic,12,N
10824,106,23,OH,500/1000,1,445,2,FEMALE,PhD,prof-specialty,basketball,not-in-family,1,266,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,Northbrook,21,1,NO,3,2,YES,611,3,534,550,Volkswagen,Jetta,3,Y
10826,205,31,IL,100/300,2,313,2,FEMALE,JD,transport-moving,skydiving,husband,62,354,Single Vehicle Collision,Front Collision,Total Loss,Police,SC,Riverwood,12,1,YES,2,1,YES,324,2,19,298,Volkswagen,Passat,8,N
10827,88,14,OH,500/1000,2,326,2,FEMALE,PhD,priv-house-serv,movies,own-child,1,354,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Arlington,3,1,NO,1,1,YES,250,2,401,290,Suburu,Impreza,12,N
10828,366,6,OH,250/500,1,777,2,FEMALE,MD,priv-house-serv,paintball,husband,1,354,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Riverwood,21,3,NO,2,1,YES,592,2,526,530,Suburu,Forrestor,3,N
10829,9,10,OH,250/500,3,86,2,FEMALE,Associate,prof-specialty,golf,own-child,1,354,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Riverwood,5,3,NO,3,2,NO,380,3,415,310,Audi,A5,1,N
10832,367,8,IL,250/500,2,865,2,MALE,JD,exec-managerial,movies,other-relative,160,354,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NY,Hillsdale,5,3,YES,3,0,YES,514,1,433,490,Audi,A5,15,Y
10833,207,28,IN,250/500,3,356,2,FEMALE,JD,prof-specialty,paintball,own-child,178,130,Vehicle Theft,Rear Collision,Minor Damage,None,VA,Arlington,3,1,YES,2,3,YES,150,4,267,146,Nissan,Pathfinder,13,N
10835,39,14,OH,250/500,2,117,2,MALE,PhD,other-service,reading,wife,114,45,Vehicle Theft,Front Collision,Minor Damage,Police,SC,Riverwood,15,1,YES,2,1,YES,302,2,374,246,Suburu,Legacy,11,N
10836,262,37,IN,500/1000,2,548,9,MALE,JD,other-service,basketball,wife,1,189,Vehicle Theft,Front Collision,Minor Damage,None,NC,Northbrook,21,1,YES,1,2,NO,731,3,218,674,Mercedes,ML350,21,N
10838,381,6,IL,100/300,2,414,2,FEMALE,PhD,machine-op-inspct,golf,other-relative,174,55,Vehicle Theft,Front Collision,Trivial Damage,None,NC,Arlington,21,1,NO,1,3,YES,357,4,31,331,Audi,A5,7,Y
10839,93,16,OH,250/500,3,345,2,FEMALE,PhD,armed-forces,movies,husband,1,354,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Arlington,14,3,YES,2,1,NO,217,2,308,207,BMW,M5,6,Y
